Deaf Children Australia	10000	2000	AU-ABN-57108025207	reported
Christ Church Mission Inc	50000	2000	AU-ABN-48967756651	reported
Centre for Eye Research Australia	40000	2000	AU-ABN-72076481984	inferred
Centre for Contemporary Photography	6502	2000	AU-ABN-14081414273	inferred
Brotherhood of St Laurence	50000	2000	AU-ABN-24603467024	reported
Berry Street Victoria	25000	2000	AU-ABN-24719196762	inferred
Alzheimer's Australia Vic	10000	2000	AU-ABN-14671840186	inferred
The Royal Children's Hospital Foundation Limited	15000	2000	AU-ABN-15007143142	reported
Lord Mayor's Charitable Fund	75000	2000	AU-ABN-63635798473	reported
University of Melbourne	5000	2000	AU-ABN-84002705224	reported
Wollangarra	2500	2000	AU-ABN-44395948159	inferred
Very Special Kids	15000	2000	AU-ABN-86109832091	reported
University of Melbourne	21742	2000	AU-ABN-84002705224	reported
Uniting (Victoria and Tasmania) Ltd	5000	2000	AU-ABN-81098317125	inferred
TRY Australia Children's Services	7500	2000	AU-ABN-17157351722	reported
Travellers Aid Australia	2973	2000	AU-ABN-79004080862	reported
The Salvation Army (Victoria) Property Trust	10000	2000	AU-ABN-64472238844	inferred
The Jean Hailes Foundation	50000	2000	AU-ABN-69092915618	reported
Sunraysia Residential Services Incorporated	1291	2000	AU-ABN-88441353792	inferred
State Library of Victoria	25000	2000	AU-GOV-278027	inferred
St Vincent's Hospital (Melbourne) Limited	20000	2000	AU-ABN-22052110755	inferred
St Paul's Cathedral	20000	2000	AU-ABN-24056161515	inferred
Royal Freemasons' Homes of Victoria	10000	2000	AU-ABN-97236076288	inferred
Riding for the Disabled Association of Victoria Inc	2400	2000	AU-ABN-20130814132	reported
Odyssey House Victoria	50000	2000	AU-ABN-11005583960	reported
National Trust of Australia (Victoria)	15000	2000	AU-ABN-61004356192	reported
National Heart Foundation of Australia (Victorian Division)	50000	2000	AU-ABN-25004463334	reported
Murdoch Children's Research Institute	70200	2000	AU-ABN-21006566972	reported
Mission to Seafarers Victoria Inc	5000	2000	AU-ABN-18630990996	inferred
Melbourne International Festival of Organ and Harpsichord	5000	2000	AU-ABN-12576575645	inferred
Melbourne High School	100000	2000	AU-ABN-99980701814	reported
Kildonan UnitingCare	50000	2000	AU-ABN-11805856055	inferred
Jewish Care (Victoria) Inc	10000	2000	AU-ABN-78345431247	reported
Helping Hand Foundation Inc	2500	2000	AU-ABN-20797744086	reported
Heathmont Inter Church Help Inc	2500	2000	AU-ABN-75215221903	reported
Hanover Welfare Services	5000	2000	AU-ABN-89742307083	reported
Foodbank Victoria	2500	2000	AU-ABN-94117688829	inferred
Don Bosco Brunswick Youth Foundation Inc	2700	2000	AU-ABN-34446626051	inferred
Diabetes Australia - Victoria	10000	2000	AU-ABN-71005239510	inferred
Council for Christian Education in Schools	2158	2000	AU-ABN-59004240779	inferred
Cottage by the Sea Queenscliff Inc	5000	2000	AU-ABN-21987748593	reported
Big Issue Australia	5000	2000	AU-ABN-61071598439	inferred
Australian Tapestry Workshop	100000	2000	AU-ABN-88005758056	reported
Australian Platypus Conservancy	6682	2000	AU-ABN-64255612676	inferred
Ardoch Limited	25000	2000	AU-ABN-48119813188	reported
Wintringham	100000	2000	AU-ABN-97007293478	inferred
Life Saving Victoria	200000	2000	AU-ABN-96727034683	inferred
Royal Historical Society of Victoria Inc	14100	2000	AU-ABN-36520675471	reported
Western District Health Service	25000	1999	AU-ABN-47616976917	inferred
The Abbeyfield Society (Richmond) Inc	5000	1999	AU-ABN-87478260493	inferred
Stawell Intertwine Services Inc	16300	1999	AU-ABN-13518845443	reported
St Hilda's College	20000	1999	AU-ABN-68426085488	reported
Save The Children Australia	5000	1999	AU-ABN-99008610035	reported
Peninsula Health	25000	1999	AU-GOV-282392	reported
Open House Christian Involvement Centres	10000	1999	AU-ABN-13005130272	reported
Mornington Community Information and Support Centre Inc	10000	1999	AU-ABN-91482731425	inferred
Helen Schutt House Association Inc	11000	1999	AU-ABN-12552161101	inferred
Cooinda Terang Inc	4750	1999	AU-ABN-76787282761	reported
City of Ballarat	20000	1999	AU-ABN-37601599422	reported
Central Bayside Community Health Services	8000	1999	AU-ABN-50362120798	inferred
Birchip Cropping Group Inc	50000	1999	AU-ABN-92087981510	reported
Australian National Memorial Theatre Ltd	5000	1999	AU-ABN-78007306283	inferred
Vision Australia Limited	30000	1999	AU-ABN-67108391831	reported
The Smith Family	100000	1999	AU-ABN-28000030179	reported
The Royal Children's Hospital Foundation Limited	25000	1999	AU-ABN-15007143142	reported
The Royal Children's Hospital Foundation Limited	25000	1999	AU-ABN-15007143142	reported
Swinburne University of Technology	10000	1999	AU-ABN-13628586699	reported
Queen's College	10000	1999	AU-ABN-58637295973	inferred
Noah's Ark Inc	7500	1999	AU-ABN-53172346047	reported
National Trust of Australia (Victoria)	2500	1999	AU-ABN-61004356192	reported
National Ageing Research Institute Inc	10800	1999	AU-ABN-71154866047	inferred
Monash Institute of Medical Research	100000	1999	AU-ABN-48132025024	inferred
Mallee Family Care Inc	10000	1999	AU-ABN-32085588656	inferred
Lupus Australia Foundation	12000	1999	AU-ABN-33906128089	inferred
Inglewood and Districts Health Service	10000	1999	AU-ABN-59289296574	reported
Housing Choices Australia	40000	1999	AU-ABN-23385731870	inferred
Horticultural Therapy Association Of Victoria Inc	1650	1999	AU-ABN-27369163101	reported
Haemophilia Foundation Australia	2500	1999	AU-ABN-89443537189	inferred
Guide Dogs Victoria	1989	1999	AU-ABN-68004621461	reported
Good Shepherd Australia New Zealand	2000	1999	AU-ABN-61354551576	reported
Family Life	50000	1999	AU-ABN-37712782209	inferred
Eastwork Employment Inc	5000	1999	AU-ABN-39145056549	reported
Chamber Music Australia	20000	1999	AU-ABN-55179308627	inferred
Centre for Contemporary Photography	1304	1999	AU-ABN-14081414273	inferred
Baker IDI Heart and Diabetes Institute	250000	1999	AU-ABN-98131762948	inferred
Australian Childhood Foundation	200000	1999	AU-ABN-28057044514	reported
Vision Australia Foundation	15000	1999	AU-ABN-91007428284	reported
Very Special Kids	15000	1999	AU-ABN-86109832091	reported
TRY Australia Children's Services	15000	1999	AU-ABN-17157351722	reported
Travellers Aid Australia	2000	1999	AU-ABN-79004080862	reported
The Scout Association of Australia Victorian Branch Scouts Victoria	5000	1999	AU-ABN-39662387026	inferred
St Jude's Anglican Church - Carlton	2000	1999	AU-ABN-46023255617	inferred
St Hilda's College	10000	1999	AU-ABN-68426085488	reported
Moyne Health Services	10000	1999	AU-ABN-30586278991	reported
Monash University	30000	1999	AU-ABN-12377614012	reported
Lord Somers Camp and Power House	10000	1999	AU-ABN-96004505373	reported
Lighthouse Foundation	10000	1999	AU-ABN-93731236831	reported
Lewis Court Home for the Aged Inc	10000	1999	AU-ABN-78829615870	inferred
Hillview Bunyip Aged Care Inc	20000	1999	AU-ABN-92626712083	reported
Girl Guides Association of Victoria	2000	1999	AU-ABN-59533729847	reported
Garfield North Outdoor Education Centre Inc	5500	1999	AU-ABN-60207414910	inferred
Foodbank Victoria	2500	1999	AU-ABN-94117688829	inferred
Eventide Homes (Stawell) Inc	5000	1999	AU-ABN-26648709275	reported
Donwood Community Aged Care Services Inc - Croydon	25000	1999	AU-ABN-78285019708	inferred
Deakin University	3000	1999	AU-ABN-56721584203	reported
Cottage by the Sea Queenscliff Inc	5000	1999	AU-ABN-21987748593	reported
City of Ballarat	20000	1999	AU-ABN-37601599422	reported
Christ Church Music Foundation - South Yarra	7500	1999	AU-ABN-80151138732	inferred
Central Bayside Community Health Services	30000	1999	AU-ABN-50362120798	inferred
Brotherhood of St Laurence	20000	1999	AU-ABN-24603467024	reported
Black Rock Life Saving Club Inc	10000	1999	AU-ABN-51903763953	reported
Bethany Community Support Inc	10000	1999	AU-ABN-38633820168	reported
Anne McDonald Centre	2200	1999	AU-ABN-68933715362	inferred
Able Australia Services	9000	1999	AU-ABN-83024339234	reported
Walter and Eliza Hall Institute of Medical Research	300000	1999	AU-ABN-12004251423	inferred
The Royal Children's Hospital Foundation Limited	10000	1998	AU-ABN-15007143142	reported
Sunraysia Community Health Services	25000	1998	AU-ABN-56957121036	inferred
State Library of Victoria	300000	1998	AU-GOV-278027	inferred
Thornbury Women's Neighbourhood House	325	1998	AU-ABN-60433551450	inferred
The Smith Family	12000	1998	AU-ABN-28000030179	reported
Sunraysia Residential Services Incorporated	1000	1998	AU-ABN-88441353792	inferred
Save The Children Australia	1000	1998	AU-ABN-99008610035	reported
Royal Freemasons' Homes of Victoria	10000	1998	AU-ABN-97236076288	inferred
Rotary Club of Hamilton North Inc	2000	1998	AU-ABN-81639749815	inferred
Robinvale District Hospital and Health Services	25000	1998	AU-ABN-58413230512	inferred
Riding for the Disabled Association of Victoria Inc	500	1998	AU-ABN-20130814132	reported
Queen's College	10000	1998	AU-ABN-58637295973	inferred
Onemda Association Inc	7215	1998	AU-ABN-76721607868	inferred
National Trust of Australia (Victoria)	500	1998	AU-ABN-61004356192	reported
Murray Valley Centre for the Intellectually Handicapped Inc - Wodonga	1000	1998	AU-ABN-15782072740	inferred
Mission to Seafarers Victoria Inc	2865	1998	AU-ABN-18630990996	inferred
Melbourne City Mission	25000	1998	AU-ABN-56161846149	reported
Lord Mayor's Charitable Fund	2000	1998	AU-ABN-63635798473	reported
Karinya Counselling Centre Inc	500	1998	AU-ABN-54876801530	reported
Housing Choices Australia	40000	1998	AU-ABN-23385731870	inferred
Habitat for Humanity Australia (Victoria) Inc	5000	1998	AU-ABN-65023265336	inferred
Guide Dogs Victoria	2500	1998	AU-ABN-68004621461	reported
Fronditha Care Inc	10000	1998	AU-ABN-71424124816	inferred
Family Life	7500	1998	AU-ABN-37712782209	inferred
East Grampians Health Service	5000	1998	AU-ABN-93473547006	reported
Don Bosco Brunswick Youth Foundation Inc	774	1998	AU-ABN-34446626051	inferred
Council to Homeless Persons (Victoria)	1000	1998	AU-ABN-20005475007	inferred
Cooinda Terang Inc	2500	1998	AU-ABN-76787282761	reported
Combined Churches Caring Melton Inc	539	1998	AU-ABN-56088223964	inferred
Christie Centre Inc	2500	1998	AU-ABN-68554592464	reported
Cancer Council Victoria	250000	1998	AU-ABN-61426486715	reported
Brighton Grammar School Foundation - Brighton	15000	1998	AU-ABN-81007141488	inferred
Barwon Disability Resource Council Inc	4000	1998	AU-ABN-83121194660	inferred
Baptist Village Baxter Limited	10000	1998	AU-ABN-96006640544	reported
Andale School Inc	1000	1998	AU-ABN-99431856160	reported
Youth Projects Inc	25000	1998	AU-ABN-68149618486	inferred
Yooralla	22000	1998	AU-ABN-14005304432	reported
Western District Health Service	50000	1998	AU-ABN-47616976917	inferred
Uniting (Victoria and Tasmania) Ltd	30000	1998	AU-ABN-81098317125	inferred
The Salvation Army (Victoria) Property Trust	10000	1998	AU-ABN-64472238844	inferred
St Luke's Anglicare	2500	1998	AU-ABN-99087209729	inferred
St Leonard's College - East Brighton	25000	1998	AU-ABN-52006106556	inferred
St Jude's Anglican Church - Carlton	2000	1998	AU-ABN-46023255617	inferred
St Hilda's College	10000	1998	AU-ABN-68426085488	reported
Peninsula Health	10000	1998	AU-GOV-282392	reported
National Trust of Australia (Victoria)	2500	1998	AU-ABN-61004356192	reported
National Ageing Research Institute Inc	10500	1998	AU-ABN-71154866047	inferred
Moyne Health Services	30000	1998	AU-ABN-30586278991	reported
Monash University	30000	1998	AU-ABN-12377614012	reported
Mambourin Enterprises Inc	2000	1998	AU-ABN-41725993025	inferred
Lord Somers Camp and Power House	10000	1998	AU-ABN-96004505373	reported
Lighthouse Foundation	10000	1998	AU-ABN-93731236831	reported
Life Saving Victoria	9000	1998	AU-ABN-96727034683	inferred
Leopold Hall Lions Retirement Village Inc	7000	1998	AU-ABN-48277370701	inferred
Footscray Community Arts Centre Limited	5000	1998	AU-ABN-87005140303	reported
Cottage by the Sea Queenscliff Inc	2500	1998	AU-ABN-21987748593	reported
City of Ballarat	10000	1998	AU-ABN-37601599422	reported
Child & Family Services Ballarat Inc	20000	1998	AU-ABN-83786843940	reported
Bone Marrow Donor Institute Limited	25000	1998	AU-ABN-45127505739	inferred
Barwon Health	20000	1998	AU-GOV-288160	reported
Ardoch Limited	20000	1998	AU-ABN-48119813188	reported
Monash University	30000	1997	AU-ABN-12377614012	reported
Windermere Child and Family Services Inc	10000	1997	AU-ABN-63066828936	inferred
Vision Australia Foundation	10000	1997	AU-ABN-91007428284	reported
Very Special Kids	20000	1997	AU-ABN-86109832091	reported
Save The Children Australia	2000	1997	AU-ABN-99008610035	reported
Royal Society for the Prevention of Cruelty to Animals	20000	1997	AU-ABN-71723781546	inferred
Royal Historical Society of Victoria Inc	15000	1997	AU-ABN-36520675471	reported
Royal Freemasons' Homes of Victoria	20000	1997	AU-ABN-97236076288	inferred
Queen's College	10000	1997	AU-ABN-58637295973	inferred
Mill Park Senior Citizens Club Inc	400	1997	AU-ABN-35426867002	inferred
Lord Mayor's Charitable Fund	2500	1997	AU-ABN-63635798473	reported
Helen Schutt House Association Inc	4000	1997	AU-ABN-12552161101	inferred
Habitat for Humanity Australia (Victoria) Inc	10000	1997	AU-ABN-65023265336	inferred
Guide Dogs Victoria	2500	1997	AU-ABN-68004621461	reported
German Heritage Society Bendigo Inc	3000	1997	AU-ABN-49057427597	inferred
Eventide Homes (Stawell) Inc	10000	1997	AU-ABN-26648709275	reported
Disability Support Pensioners Australia Inc	400	1997	AU-ABN-98076023544	inferred
Council to Homeless Persons (Victoria)	5000	1997	AU-ABN-20005475007	inferred
Berry Street Victoria	25000	1997	AU-ABN-24719196762	inferred
Baptcare Ltd	25000	1997	AU-ABN-12069130463	reported
Australian Shakespeare Company Limited - Fitzroy	1000	1997	AU-ABN-19006105102	inferred
Housing Choices Australia	40000	1997	AU-ABN-23385731870	inferred
Melbourne Grammar School	25000	1997	AU-ABN-61004453829	reported
Somebody's Daughter Theatre Inc	1000	1997	AU-ABN-68563267116	reported
Peter Harcourt Services Association Inc	2000	1997	AU-ABN-94643592341	inferred
National Trust of Australia (Victoria)	2500	1997	AU-ABN-61004356192	reported
McCallum Disability Services	2500	1997	AU-ABN-65583429720	inferred
Interchange Outer East	2000	1997	AU-ABN-65711736371	inferred
Brotherhood of St Laurence	2000	1997	AU-ABN-24603467024	reported
Vision Australia Limited	10000	1997	AU-ABN-67108391831	reported
TRY Australia Children's Services	5000	1997	AU-ABN-17157351722	reported
Trinity College	10000	1997	AU-ABN-39485211746	reported
Travellers Aid Australia	1950	1997	AU-ABN-79004080862	reported
The Smith Family	2000	1997	AU-ABN-28000030179	reported
St Jude's Anglican Church - Carlton	2000	1997	AU-ABN-46023255617	inferred
South East Palliative Care Ltd	5000	1997	AU-ABN-64725842484	inferred
Open House Christian Involvement Centres	5000	1997	AU-ABN-13005130272	reported
Onemda Association Inc	5000	1997	AU-ABN-76721607868	inferred
Monash University	30000	1997	AU-ABN-12377614012	reported
Mercy Hospitals Victoria Ltd	10000	1997	AU-ABN-74762230429	inferred
La Trobe University	14000	1997	AU-ABN-39855783198	reported
Haemophilia Foundation Australia	1000	1997	AU-ABN-89443537189	inferred
Dame Pattie Menzies Centre Inc	5000	1997	AU-ABN-51724115911	reported
Council for Christian Education in Schools	3000	1997	AU-ABN-59004240779	inferred
Cottage by the Sea Queenscliff Inc	5420	1997	AU-ABN-21987748593	reported
Christie Centre Inc	2500	1997	AU-ABN-68554592464	reported
Camberwell Anglican Girls' Grammar School	5000	1997	AU-ABN-79004166349	reported
Brighton Grammar School Foundation - Brighton	5000	1997	AU-ABN-81007141488	inferred
Able Australia Services	5000	1997	AU-ABN-83024339234	reported
BirdLife Australia	150000	1997	AU-ABN-75149124774	reported
St Hilda's College	10000	1997	AU-ABN-68426085488	reported
Mallee Family Care Inc	20000	1997	AU-ABN-32085588656	inferred
Lord Somers Camp and Power House	25000	1997	AU-ABN-96004505373	reported
Cancer Council Victoria	5000	1997	AU-ABN-61426486715	reported
West Gippsland Healthcare Group	20000	1996	AU-ABN-39261883406	inferred
Trust For Nature (Victoria)	6000	1996	AU-ABN-60292993543	reported
Thornbury Women's Neighbourhood House	285	1996	AU-ABN-60433551450	inferred
The Cairnmillar Institute	10000	1996	AU-ABN-27005085423	reported
The Abbeyfield Society (Richmond) Inc	4000	1996	AU-ABN-87478260493	inferred
St Mary's House of Welcome Limited	5000	1996	AU-ABN-54050278754	inferred
St Leonard's College - East Brighton	10000	1996	AU-ABN-52006106556	inferred
Redkite	1000	1996	AU-ABN-65104710787	reported
Queen's College	10000	1996	AU-ABN-58637295973	inferred
Port Phillip Specialist School	10000	1996	AU-ABN-37568403478	inferred
Moyne Health Services	10000	1996	AU-ABN-30586278991	reported
Mittagundi Outdoor Education Centre - Omeo	1500	1996	AU-ABN-41005502625	inferred
Melbourne City Mission	10000	1996	AU-ABN-56161846149	reported
Lord Mayor's Charitable Fund	2500	1996	AU-ABN-63635798473	reported
Housing Choices Australia	40000	1996	AU-ABN-23385731870	inferred
Hanover Welfare Services	8000	1996	AU-ABN-89742307083	reported
Federation University Australia	60000	1996	AU-ABN-51818692256	reported
Family Life	2500	1996	AU-ABN-37712782209	inferred
Disability Support Pensioners Australia Inc	395	1996	AU-ABN-98076023544	inferred
Deaf Children Australia	25000	1996	AU-ABN-57108025207	reported
Better Hearing Australia Incorporated	528	1996	AU-ABN-86908024101	reported
Bethany Community Support Inc	400	1996	AU-ABN-38633820168	reported
Australian Platypus Conservancy	12400	1996	AU-ABN-64255612676	inferred
The Royal Children's Hospital Foundation Limited	10000	1996	AU-ABN-15007143142	reported
Royal Historical Society of Victoria Inc	3000	1996	AU-ABN-36520675471	reported
Upper Murray Family Care Inc	20000	1996	AU-ABN-99081624768	inferred
The Salvation Army (Victoria) Property Trust	7500	1996	AU-ABN-64472238844	inferred
Royal Freemasons' Homes of Victoria	20000	1996	AU-ABN-97236076288	inferred
National Stroke Foundation (Australia)	25000	1996	AU-ABN-42006173379	inferred
Monash University	40000	1996	AU-ABN-12377614012	reported
La Trobe University	20000	1996	AU-ABN-39855783198	reported
Gateways Support Services Inc	5000	1996	AU-ABN-98140810929	reported
The Scout Association of Australia Victorian Branch Scouts Victoria	500	1996	AU-ABN-39662387026	inferred
St Kilda Baptist Benevolent Society Inc	1000	1996	AU-ABN-20147219440	reported
St John Ambulance Australia (Victoria) Inc	30000	1996	AU-ABN-69061844380	inferred
SPELD Victoria Inc	2500	1996	AU-ABN-51178974489	inferred
Save The Children Australia	1500	1996	AU-ABN-99008610035	reported
National Ageing Research Institute Inc	6500	1996	AU-ABN-71154866047	inferred
Melbourne City Mission	2500	1996	AU-ABN-56161846149	reported
Kids First Australia	775	1996	AU-ABN-52303567862	inferred
Haemophilia Foundation Australia	3380	1996	AU-ABN-89443537189	inferred
Guide Dogs Victoria	500	1996	AU-ABN-68004621461	reported
Girl Guides Association of Victoria	2500	1996	AU-ABN-59533729847	reported
Church of all Nations	1000	1996	AU-ABN-82514156501	reported
Breakaway Camps Inc - Lalor	1150	1996	AU-ABN-83627348800	inferred
Anglicare Victoria	2100	1996	AU-ABN-97397067466	reported
Windermere Child and Family Services Inc	25000	1995	AU-ABN-63066828936	inferred
Vision Australia Foundation	150000	1995	AU-ABN-91007428284	reported
Queen's College	10000	1995	AU-ABN-58637295973	inferred
Old Colonists' Association of Victoria	25000	1995	AU-ABN-15660751609	inferred
Uniting (Victoria and Tasmania) Ltd	850	1995	AU-ABN-81098317125	inferred
The Smith Family	2500	1995	AU-ABN-28000030179	reported
St Luke's Anglicare	1000	1995	AU-ABN-99087209729	inferred
St Jude's Anglican Church - Carlton	1000	1995	AU-ABN-46023255617	inferred
Save The Children Australia	1200	1995	AU-ABN-99008610035	reported
National Trust of Australia (Victoria)	2500	1995	AU-ABN-61004356192	reported
Mambourin Enterprises Inc	2000	1995	AU-ABN-41725993025	inferred
Lowther Hall Anglican Grammar School	500	1995	AU-ABN-35006660984	reported
Lord Mayor's Charitable Fund	10000	1995	AU-ABN-63635798473	reported
Interchange Outer East	2500	1995	AU-ABN-65711736371	inferred
Interchange Outer East	1000	1995	AU-ABN-65711736371	inferred
Guide Dogs Victoria	1000	1995	AU-ABN-68004621461	reported
Eastwork Employment Inc	1850	1995	AU-ABN-39145056549	reported
Council for Christian Education in Schools	2000	1995	AU-ABN-59004240779	inferred
Australian Childhood Foundation	500	1995	AU-ABN-28057044514	reported
Odyssey House Victoria	100000	1995	AU-ABN-11005583960	reported
Housing Choices Australia	40000	1995	AU-ABN-23385731870	inferred
The Scout Association of Australia Victorian Branch Scouts Victoria	500	1995	AU-ABN-39662387026	inferred
University of Melbourne	5000	1995	AU-ABN-84002705224	reported
University of Melbourne	10000	1995	AU-ABN-84002705224	reported
University of Melbourne	120000	1995	AU-ABN-84002705224	reported
Samarinda Aged Services Inc	10000	1995	AU-ABN-48522054140	inferred
Monash University	40000	1995	AU-ABN-12377614012	reported
Monash University	21000	1995	AU-ABN-12377614012	reported
Marcus Oldham College	3194	1995	AU-ABN-50071444409	reported
La Trobe University	20000	1995	AU-ABN-39855783198	reported
Helen Schutt House Association Inc	25000	1995	AU-ABN-12552161101	inferred
Hanover Welfare Services	10000	1995	AU-ABN-89742307083	reported
Girl Guides Association of Victoria	10000	1995	AU-ABN-59533729847	reported
Ballarat Health Services	50000	1995	AU-GOV-294441	reported
Solve Disability Solutions	1000	1995	AU-ABN-16294381734	inferred
John Pierce Centre - Chadstone	562	1995	AU-ABN-55005611601	inferred
Central Bayside Community Health Services	2500	1995	AU-ABN-50362120798	inferred
Bone Marrow Donor Institute Limited	125000	1995	AU-ABN-45127505739	inferred
The Smith Family	1000	1994	AU-ABN-28000030179	reported
The Salvation Army (Victoria) Property Trust	2000	1994	AU-ABN-64472238844	inferred
St Jude's Anglican Church - Carlton	500	1994	AU-ABN-46023255617	inferred
Museum Victoria	2500	1994	AU-GOV-295636	inferred
Lord Somers Camp and Power House	1000	1994	AU-ABN-96004505373	reported
Lord Mayor's Charitable Fund	2500	1994	AU-ABN-63635798473	reported
Interchange Outer East	500	1994	AU-ABN-65711736371	inferred
Dame Pattie Menzies Centre Inc	1670	1994	AU-ABN-51724115911	reported
Council for Christian Education in Schools	1000	1994	AU-ABN-59004240779	inferred
Child Accident Prevention Foundation Of Australia	2250	1994	AU-ABN-26008545382	reported
Child & Family Services Ballarat Inc	3000	1994	AU-ABN-83786843940	reported
Anglican Diocese Of Melbourne	500	1994	AU-ABN-79866748591	reported
Odyssey House Victoria	100000	1994	AU-ABN-11005583960	reported
Monash University	100000	1994	AU-ABN-12377614012	reported
Vision Australia Limited	25000	1994	AU-ABN-67108391831	reported
The Royal Children's Hospital Foundation Limited	16530	1994	AU-ABN-15007143142	reported
Ormond College	10000	1994	AU-ABN-47603318314	inferred
Murdoch Children's Research Institute	75000	1994	AU-ABN-21006566972	reported
Housing Choices Australia	40000	1994	AU-ABN-23385731870	inferred
Deaf Children Australia	125000	1994	AU-ABN-57108025207	reported
Cancer Council Victoria	91000	1994	AU-ABN-61426486715	reported
Brighton Grammar School Foundation - Brighton	10000	1994	AU-ABN-81007141488	inferred
Wollangarra	1000	1994	AU-ABN-44395948159	inferred
The Salvation Army (Victoria) Property Trust	4650	1994	AU-ABN-64472238844	inferred
The Bendigo Trust	2500	1994	AU-ABN-39005014175	reported
Save The Children Australia	1000	1994	AU-ABN-99008610035	reported
Redkite	985	1994	AU-ABN-65104710787	reported
Mornington Peninsula Life Education Inc	1000	1994	AU-ABN-49846956074	inferred
Mallee Family Care Inc	5000	1994	AU-ABN-32085588656	inferred
Kids First Australia	1600	1994	AU-ABN-52303567862	inferred
Interchange Outer East	2000	1994	AU-ABN-65711736371	inferred
Horticultural Therapy Association Of Victoria Inc	1230	1994	AU-ABN-27369163101	reported
Haemophilia Foundation Australia	1000	1994	AU-ABN-89443537189	inferred
Guide Dogs Victoria	1000	1994	AU-ABN-68004621461	reported
Family Life	1583	1994	AU-ABN-37712782209	inferred
Child & Family Services Ballarat Inc	2662	1994	AU-ABN-83786843940	reported
Centre for Contemporary Photography	1799	1994	AU-ABN-14081414273	inferred
Buoyancy Foundation Of Victoria Inc	1000	1994	AU-ABN-37932479648	inferred
Anglicare Victoria	1000	1994	AU-ABN-97397067466	reported
Alzheimer's Australia Vic	2200	1994	AU-ABN-14671840186	inferred
State Library of Victoria	5000	1994	AU-GOV-278027	inferred
Monash University	40000	1994	AU-ABN-12377614012	reported
Monash University	55000	1994	AU-ABN-12377614012	reported
La Trobe University	20000	1994	AU-ABN-39855783198	reported
Bairnsdale Regional Health Service	100000	1994	AU-ABN-99640620478	inferred
Australian Centre for Contemporary Art	25000	1994	AU-ABN-53089604277	reported
The Scout Association of Australia Victorian Branch Scouts Victoria	500	1994	AU-ABN-39662387026	inferred
Bone Marrow Donor Institute Limited	125000	1994	AU-ABN-45127505739	inferred
The Scout Association of Australia Victorian Branch Scouts Victoria	500	1993	AU-ABN-39662387026	inferred
St Mark's Community Centre	4000	1993	AU-ABN-35967059134	inferred
St Luke's Anglicare	3500	1993	AU-ABN-99087209729	inferred
Lord Mayor's Charitable Fund	5000	1993	AU-ABN-63635798473	reported
Interchange Outer East	2500	1993	AU-ABN-65711736371	inferred
Interchange Outer East	2500	1993	AU-ABN-65711736371	inferred
Dandenong Ranges Music Council Inc	500	1993	AU-ABN-22320640265	inferred
Able Australia Services	2000	1993	AU-ABN-83024339234	reported
Vision Australia Limited	23500	1993	AU-ABN-67108391831	reported
The Lost Dogs Home	1000	1993	AU-ABN-84004789726	inferred
Royal Society for the Prevention of Cruelty to Animals	2000	1993	AU-ABN-71723781546	inferred
Mission to Seafarers Victoria Inc	1700	1993	AU-ABN-18630990996	inferred
TRY Australia Children's Services	2110	1993	AU-ABN-17157351722	reported
The Smith Family	5000	1993	AU-ABN-28000030179	reported
Solve Disability Solutions	2000	1993	AU-ABN-16294381734	inferred
National Trust of Australia (Victoria)	2000	1993	AU-ABN-61004356192	reported
Mercy Hospitals Victoria Ltd	2000	1993	AU-ABN-74762230429	inferred
Kids First Australia	1500	1993	AU-ABN-52303567862	inferred
Interchange Outer East	1766	1993	AU-ABN-65711736371	inferred
Haemophilia Foundation Australia	3000	1993	AU-ABN-89443537189	inferred
Guide Dogs Victoria	3150	1993	AU-ABN-68004621461	reported
Council to Homeless Persons (Victoria)	5000	1993	AU-ABN-20005475007	inferred
Child Accident Prevention Foundation Of Australia	500	1993	AU-ABN-26008545382	reported
Child & Family Services Ballarat Inc	2000	1993	AU-ABN-83786843940	reported
Buoyancy Foundation Of Victoria Inc	1000	1993	AU-ABN-37932479648	inferred
Anglicare Victoria	1000	1993	AU-ABN-97397067466	reported
Alzheimer's Australia Vic	3000	1993	AU-ABN-14671840186	inferred
Havilah Hostel Inc	25000	1993	AU-ABN-88982661608	reported
University of Melbourne	16480	1993	AU-ABN-84002705224	reported
The Royal Victorian Eye And Ear Hospital	100000	1993	AU-GOV-281989	inferred
St Vincent's Hospital (Melbourne) Limited	30000	1993	AU-ABN-22052110755	inferred
Royal Freemasons' Homes of Victoria	20000	1993	AU-ABN-97236076288	inferred
Portland District Health	50000	1993	AU-ABN-19736725377	reported
Moorabbin Community Extended Care Society Inc - East Bentleigh	25000	1993	AU-ABN-67328985514	inferred
East Grampians Health Service	5000	1993	AU-ABN-93473547006	reported
Deakin University	60000	1993	AU-ABN-56721584203	reported
Centre for Contemporary Photography	7500	1993	AU-ABN-14081414273	inferred
Vision Australia Limited	24200	1992	AU-ABN-67108391831	reported
The Lost Dogs Home	2000	1992	AU-ABN-84004789726	inferred
Royal Society for the Prevention of Cruelty to Animals	1020	1992	AU-ABN-71723781546	inferred
Mission to Seafarers Victoria Inc	2000	1992	AU-ABN-18630990996	inferred
Uniting (Victoria and Tasmania) Ltd	20000	1992	AU-ABN-81098317125	inferred
St Luke's Anglicare	1287	1992	AU-ABN-99087209729	inferred
